record_id,Scorer Name,Goal Orientation,Confidence Score for Goal Orientation,Engagement with Evidence,Confidence Score for Engagement with Evidence,Collaborative Decision-Making,Confidence Score for Collaborative Decision-Making,Strategic Planning,Confidence Score for Strategic Planning,Cultural Responsiveness,Parent/Community Engagement,Academic Achievement,Candidate Experience/Expertise,Evaluation,School Culture Fit,call_number,prompt_name,Confidence Score for Cultural Responsiveness,Confidence Score for Parent/Community Engagement,Confidence Score for Academic Achievement,Confidence Score for Candidate Experience/Expertise,Confidence Score for Evaluation,Confidence Score for School Culture Fit,codebook_type
211283,gpt-4.1-mini,4,0.9,4,0.9,4,0.9,4,0.9,0,0,0,0,0,0,1,Testing Prompt: 0.5445325039963799,0.75,0.7,0.7,0.7,0.7,0.7,cot
215179,gpt-4.1-mini,2,0.75,1,0.7,2,0.7,1,0.7,0,0,0,0,0,1,1,Testing Prompt: 0.5445325039963799,0.7,0.7,0.7,0.7,0.7,0.8,cot
735055,gpt-4.1-mini,3,0.9,2,0.8,1,0.7,3,0.85,0,0,0,1,0,1,1,Testing Prompt: 0.5445325039963799,,,,,,,cot
238271,gpt-4.1-mini,3,0.9,1,0.75,4,0.95,3,0.9,0,0,1,0,0,1,1,Testing Prompt: 0.5445325039963799,,,,,,,cot
529099,gpt-4.1-mini,2,0.8,2,0.7,1,0.7,2,0.75,0,0,0,0,0,0,1,Testing Prompt: 0.5445325039963799,,,,,,,cot
503131,gpt-4.1-mini,2,0.8,3,0.85,1,0.7,2,0.7,0,0,0,0,0,1,1,Testing Prompt: 0.5445325039963799,,,,,,,cot
247781,gpt-4.1-mini,3,0.9,4,0.95,3,0.85,3,0.9,0,0,0,0,0,0,1,Testing Prompt: 0.5445325039963799,,,,,,,cot
232366,gpt-4.1-mini,2,0.75,1,0.6,1,0.65,2,0.7,0,0,0,1,0,0,1,Testing Prompt: 0.5445325039963799,,,,,,,cot
505194,gpt-4.1-mini,3,0.9,2,0.8,3,0.85,3,0.85,0,0,0,0,1,0,1,Testing Prompt: 0.5445325039963799,,,,,,,cot
511739,gpt-4.1-mini,1,0.85,1,0.7,1,0.75,1,0.75,0,0,0,0,0,1,1,Testing Prompt: 0.5445325039963799,,,,,,,cot
184927,gpt-4.1-mini,4,0.9,4,0.95,4,0.85,4,0.9,0,0,1,1,0,1,1,Testing Prompt: 0.5445325039963799,0.7,0.7,0.85,0.85,0.75,0.9,cot
264262,gpt-4.1-mini,2,0.8,1,0.85,1,0.75,2,0.7,0,0,0,0,0,0,1,Testing Prompt: 0.5445325039963799,0.6,0.6,0.65,0.6,0.6,0.6,cot
257040,gpt-4.1-mini,3,0.85,2,0.75,4,0.9,3,0.85,0,0,0,0,0,0,1,Testing Prompt: 0.5445325039963799,0.6,0.6,0.6,0.6,0.6,0.6,cot
211179,gpt-4.1-mini,2,0.8,1,0.7,1,0.6,2,0.7,0,0,0,1,0,0,1,Testing Prompt: 0.5445325039963799,0.6,0.6,0.6,0.7,0.6,0.6,cot
231173,gpt-4.1-mini,4,0.9,3,0.85,4,0.9,4,0.9,0,0,1,0,0,0,1,Testing Prompt: 0.5445325039963799,0.7,0.7,0.85,0.7,0.7,0.7,cot
601728,gpt-4.1-mini,2,0.75,3,0.8,1,0.65,2,0.75,0,0,1,0,1,0,1,Testing Prompt: 0.5445325039963799,0.6,0.6,0.7,0.6,0.7,0.6,cot
242166,gpt-4.1-mini,3,0.85,1,0.7,4,0.9,3,0.85,0,0,0,0,0,1,1,Testing Prompt: 0.5445325039963799,0.6,0.7,0.6,0.6,0.6,0.85,cot
217400,gpt-4.1-mini,3,0.8,1,0.65,1,0.6,3,0.8,0,0,0,1,0,0,1,Testing Prompt: 0.5445325039963799,0.6,0.6,0.6,0.7,0.6,0.6,cot
630563,gpt-4.1-mini,2,0.9,3,0.85,3,0.8,2,0.75,0,0,0,0,0,1,1,Testing Prompt: 0.5445325039963799,,,,,,,cot
512243,gpt-4.1-mini,2,0.85,2,0.8,3,0.85,2,0.7,0,1,0,0,0,1,1,Testing Prompt: 0.5445325039963799,,,,,,,cot
601747,gpt-4.1-mini,1,0.9,1,0.85,1,0.8,1,0.75,0,0,0,0,0,0,1,Testing Prompt: 0.5445325039963799,,,,,,,cot
580333,gpt-4.1-mini,2,0.85,1,0.75,3,0.8,2,0.75,0,0,0,0,0,1,1,Testing Prompt: 0.5445325039963799,,,,,,,cot
188529,gpt-4.1-mini,2,0.85,2,0.8,1,0.7,2,0.75,0,0,1,0,0,0,1,Testing Prompt: 0.5445325039963799,,,,,,,cot
588075,gpt-4.1-mini,2,0.85,1,0.7,3,0.85,3,0.8,0,0,0,0,0,0,1,Testing Prompt: 0.5445325039963799,,,,,,,cot
263413,gpt-4.1-mini,4,0.95,4,0.95,4,0.9,4,0.9,0,0,1,0,0,1,1,Testing Prompt: 0.5445325039963799,,,,,,,cot
551252,gpt-4.1-mini,3,0.9,3,0.85,4,0.9,4,0.9,0,1,0,1,1,1,1,Testing Prompt: 0.5445325039963799,,,,,,,cot
200051,gpt-4.1-mini,3,0.9,3,0.85,2,0.7,3,0.85,0,0,1,1,0,0,1,Testing Prompt: 0.5445325039963799,,,,,,,cot
248896,gpt-4.1-mini,3,0.9,3,0.8,2,0.7,3,0.85,0,0,1,0,0,0,1,Testing Prompt: 0.5445325039963799,,,,,,,cot
546578,gpt-4.1-mini,3,0.85,3,0.9,1,0.6,3,0.8,0,0,1,0,0,1,1,Testing Prompt: 0.5445325039963799,,,,,,,cot
207524,gpt-4.1-mini,3,0.85,3,0.85,1,0.65,3,0.85,0,0,1,1,0,0,1,Testing Prompt: 0.5445325039963799,,,,,,,cot
581720,gpt-4.1-mini,4,0.95,4,0.95,4,0.9,4,0.95,1,0,1,0,0,1,1,Testing Prompt: 0.5445325039963799,,,,,,,cot
556668,gpt-4.1-mini,3,0.9,3,0.8,4,0.9,3,0.85,0,0,1,0,1,0,1,Testing Prompt: 0.5445325039963799,,,,,,,cot
700128,gpt-4.1-mini,2,0.75,3,0.8,4,0.9,2,0.75,0,1,0,0,0,1,1,Testing Prompt: 0.5445325039963799,,,,,,,cot
219176,gpt-4.1-mini,4,0.9,4,0.9,3,0.85,4,0.9,0,0,1,0,0,0,1,Testing Prompt: 0.5445325039963799,,,,,,,cot
543229,gpt-4.1-mini,3,0.9,2,0.75,3,0.85,3,0.85,0,0,1,1,0,1,1,Testing Prompt: 0.5445325039963799,0.8,0.8,0.85,0.9,0.85,0.9,cot
529141,gpt-4.1-mini,2,0.8,1,0.85,2,0.75,2,0.7,0,0,0,0,0,0,1,Testing Prompt: 0.5445325039963799,0.9,0.9,0.85,0.85,0.85,0.85,cot
195235,gpt-4.1-mini,2,0.7,1,0.8,3,0.8,2,0.7,0,0,1,0,0,0,1,Testing Prompt: 0.5445325039963799,0.85,0.85,0.85,0.85,0.8,0.8,cot
215108,gpt-4.1-mini,4,0.95,4,0.95,4,0.95,4,0.95,1,0,1,0,1,1,1,Testing Prompt: 0.5445325039963799,0.85,0.85,0.9,0.8,0.9,0.9,cot
240687,gpt-4.1-mini,2,0.8,3,0.9,3,0.85,3,0.85,0,0,1,1,1,0,1,Testing Prompt: 0.5445325039963799,0.85,0.85,0.9,0.9,0.9,0.8,cot
248235,gpt-4.1-mini,4,0.9,4,0.9,3,0.85,4,0.9,1,0,1,1,1,1,1,Testing Prompt: 0.5445325039963799,0.9,0.8,0.9,0.9,0.9,0.95,cot
506571,gpt-4.1-mini,3,0.85,3,0.85,2,0.75,3,0.8,0,0,1,1,0,0,1,Testing Prompt: 0.5445325039963799,0.8,0.8,0.85,0.9,0.85,0.8,cot
558582,gpt-4.1-mini,1,0.85,1,0.8,3,0.85,2,0.7,0,0,0,0,0,0,1,Testing Prompt: 0.5445325039963799,0.8,0.75,0.75,0.8,0.75,0.75,cot
585389,gpt-4.1-mini,2,0.85,1,0.8,4,0.95,2,0.85,0,0,0,0,1,1,1,Testing Prompt: 0.5445325039963799,,,,,,,cot
174997,gpt-4.1-mini,2,0.75,1,0.8,1,0.7,2,0.75,0,0,0,0,0,0,1,Testing Prompt: 0.5445325039963799,,,,,,,cot
561604,gpt-4.1-mini,2,0.8,1,0.85,1,0.7,2,0.8,0,0,0,1,0,0,1,Testing Prompt: 0.5445325039963799,,,,,,,cot
249730,gpt-4.1-mini,1,0.85,1,0.7,1,0.7,1,0.8,0,0,0,0,0,0,1,Testing Prompt: 0.5445325039963799,,,,,,,cot
248731,gpt-4.1-mini,2,0.9,3,0.85,4,0.95,3,0.85,0,0,0,0,1,0,1,Testing Prompt: 0.5445325039963799,,,,,,,cot
534553,gpt-4.1-mini,3,0.9,3,0.9,1,0.7,3,0.85,0,0,1,0,0,1,1,Testing Prompt: 0.5445325039963799,,,,,,,cot
546868,gpt-4.1-mini,3,0.9,4,0.95,3,0.9,3,0.9,0,0,0,0,0,0,1,Testing Prompt: 0.5445325039963799,,,,,,,cot
266177,gpt-4.1-mini,4,0.95,2,0.8,4,0.95,3,0.9,0,0,0,0,0,1,1,Testing Prompt: 0.5445325039963799,,,,,,,cot
505173,gpt-4.1-mini,4,0.95,4,0.95,4,0.9,4,0.9,0,0,0,1,1,1,1,Testing Prompt: 0.5445325039963799,0.8,0.8,0.7,0.85,0.85,0.85,cot
263864,gpt-4.1-mini,4,0.95,3,0.9,3,0.85,4,0.9,0,0,1,0,0,0,1,Testing Prompt: 0.5445325039963799,0.75,0.75,0.85,0.8,0.8,0.75,cot
613961,gpt-4.1-mini,4,0.9,3,0.85,3,0.85,3,0.85,0,0,1,0,0,0,1,Testing Prompt: 0.5445325039963799,0.7,0.7,0.8,0.75,0.75,0.7,cot
584423,gpt-4.1-mini,2,0.85,1,0.8,2,0.8,1,0.75,0,0,0,0,0,1,1,Testing Prompt: 0.5445325039963799,0.7,0.7,0.6,0.6,0.6,0.8,cot
543094,gpt-4.1-mini,3,0.9,3,0.9,3,0.85,3,0.85,0,0,1,0,0,1,1,Testing Prompt: 0.5445325039963799,0.7,0.7,0.8,0.7,0.7,0.75,cot
613126,gpt-4.1-mini,4,0.95,4,0.9,4,0.9,4,0.9,0,0,1,0,0,1,1,Testing Prompt: 0.5445325039963799,0.75,0.75,0.9,0.8,0.8,0.85,cot
525710,gpt-4.1-mini,4,0.9,3,0.85,3,0.85,4,0.9,0,0,1,1,1,0,1,Testing Prompt: 0.5445325039963799,0.7,0.7,0.85,0.85,0.85,0.7,cot
534868,gpt-4.1-mini,3,0.85,1,0.75,3,0.8,1,0.75,0,0,0,0,0,1,1,Testing Prompt: 0.5445325039963799,0.65,0.65,0.6,0.6,0.6,0.8,cot
257325,gpt-4.1-mini,3,0.9,4,0.95,4,0.9,3,0.85,0,0,0,0,0,1,1,Testing Prompt: 0.5445325039963799,,,,,,,cot
586617,gpt-4.1-mini,4,0.95,3,0.85,4,0.9,4,0.9,0,0,1,1,0,1,1,Testing Prompt: 0.5445325039963799,,,,,,,cot
291285,gpt-4.1-mini,3,0.9,3,0.85,3,0.85,3,0.85,0,0,1,1,0,1,1,Testing Prompt: 0.5445325039963799,,,,,,,cot
190056,gpt-4.1-mini,2,0.8,2,0.7,2,0.7,2,0.7,0,0,0,0,0,0,1,Testing Prompt: 0.5445325039963799,,,,,,,cot
615578,gpt-4.1-mini,4,0.95,3,0.85,4,0.9,4,0.9,1,0,1,1,1,1,1,Testing Prompt: 0.5445325039963799,,,,,,,cot
717614,gpt-4.1-mini,2,0.75,2,0.7,2,0.7,2,0.7,0,0,0,0,0,0,1,Testing Prompt: 0.5445325039963799,,,,,,,cot
573597,gpt-4.1-mini,3,0.9,3,0.85,3,0.85,3,0.85,0,0,1,0,0,1,1,Testing Prompt: 0.5445325039963799,,,,,,,cot
628747,gpt-4.1-mini,3,0.9,2,0.75,2,0.7,3,0.8,0,0,0,0,0,1,1,Testing Prompt: 0.5445325039963799,,,,,,,cot
274347,gpt-4.1-mini,3,0.9,4,0.95,4,0.9,4,0.9,0,0,1,0,0,0,1,Testing Prompt: 0.5445325039963799,0.7,0.7,0.8,0.7,0.7,0.7,cot
