record_id,Scorer Name,Goal Orientation,Confidence Score for Goal Orientation,Engagement with Evidence,Confidence Score for Engagement with Evidence,Collaborative Decision-Making,Confidence Score for Collaborative Decision-Making,Strategic Planning,Confidence Score for Strategic Planning,Cultural Responsiveness,Parent/Community Engagement,Academic Achievement,Candidate Experience/Expertise,Evaluation,School Culture Fit,call_number,prompt_name,Confidence Score for Cultural Responsiveness,Confidence Score for Parent/Community Engagement,Confidence Score for Academic Achievement,Confidence Score for Candidate Experience/Expertise,Confidence Score for Evaluation,Confidence Score for School Culture Fit,codebook_type
249730,gpt-4.1-mini,1,0.9,0,0.9,0,0.9,1,0.85,0,0,0,0,0,0,1,Testing Prompt: 0.8340289805578915,0.9,0.9,0.9,0.9,0.9,0.9,examples
588075,gpt-4.1-mini,3,0.8,0,0.75,1,0.8,3,0.8,0,0,0,0,0,0,1,Testing Prompt: 0.8340289805578915,0.85,0.85,0.85,0.85,0.85,0.85,examples
543094,gpt-4.1-mini,4,0.95,4,0.95,3,0.9,3,0.9,0,0,1,0,0,1,1,Testing Prompt: 0.8340289805578915,0.85,0.85,0.9,0.85,0.85,0.9,examples
274347,gpt-4.1-mini,4,0.95,4,0.95,4,0.9,4,0.9,0,0,1,0,0,1,1,Testing Prompt: 0.8340289805578915,0.85,0.85,0.9,0.85,0.85,0.9,examples
264478,gpt-4.1-mini,3,0.85,3,0.85,3,0.85,3,0.85,0,1,0,0,0,1,1,Testing Prompt: 0.8340289805578915,0.85,0.9,0.85,0.85,0.85,0.9,examples
263413,gpt-4.1-mini,4,0.95,4,0.95,3,0.9,4,0.9,0,0,1,1,0,1,1,Testing Prompt: 0.8340289805578915,0.85,0.85,0.9,0.9,0.85,0.9,examples
703584,gpt-4.1-mini,3,0.85,3,0.8,2,0.7,2,0.75,0,0,1,0,0,1,1,Testing Prompt: 0.8340289805578915,,,,,,,examples
293411,gpt-4.1-mini,2,0.7,1,0.6,2,0.65,1,0.6,1,0,0,0,0,0,1,Testing Prompt: 0.8340289805578915,,,,,,,examples
561604,gpt-4.1-mini,2,0.7,1,0.6,1,0.7,2,0.7,0,0,0,1,0,0,1,Testing Prompt: 0.8340289805578915,,,,,,,examples
632387,gpt-4.1-mini,2,0.65,1,0.55,1,0.6,1,0.6,0,0,0,0,0,0,1,Testing Prompt: 0.8340289805578915,,,,,,,examples
216965,gpt-4.1-mini,4,0.9,4,0.9,4,0.85,4,0.9,0,0,0,0,0,1,1,Testing Prompt: 0.8340289805578915,,,,,,,examples
556668,gpt-4.1-mini,3,0.85,2,0.7,4,0.9,3,0.85,0,0,0,1,1,0,1,Testing Prompt: 0.8340289805578915,,,,,,,examples
717614,gpt-4.1-mini,2,0.65,1,0.6,2,0.7,2,0.65,0,0,0,0,0,0,1,Testing Prompt: 0.8340289805578915,,,,,,,examples
735055,gpt-4.1-mini,4,0.9,3,0.85,3,0.8,4,0.9,0,0,0,0,0,1,1,Testing Prompt: 0.8340289805578915,,,,,,,examples
247781,gpt-4.1-mini,3,0.85,4,0.9,4,0.85,3,0.8,0,0,0,0,0,0,1,Testing Prompt: 0.8340289805578915,,,,,,,examples
643006,gpt-4.1-mini,3,0.9,4,0.9,1,0.7,3,0.85,0,0,1,0,0,1,1,Testing Prompt: 0.8340289805578915,,,,,,,examples
576254,gpt-4.1-mini,2,0.7,3,0.8,2,0.7,2,0.6,0,0,0,0,0,0,1,Testing Prompt: 0.8340289805578915,,,,,,,examples
211179,gpt-4.1-mini,2,0.65,2,0.6,1,0.5,2,0.65,0,0,0,1,0,0,1,Testing Prompt: 0.8340289805578915,,,,,,,examples
505194,gpt-4.1-mini,4,0.9,3,0.85,3,0.85,4,0.9,0,0,0,0,0,0,1,Testing Prompt: 0.8340289805578915,,,,,,,examples
530371,gpt-4.1-mini,4,0.9,4,0.9,2,0.7,4,0.9,0,0,1,1,0,1,1,Testing Prompt: 0.8340289805578915,,,,,,,examples
215179,gpt-4.1-mini,2,0.7,2,0.65,1,0.6,2,0.65,0,0,0,0,0,1,1,Testing Prompt: 0.8340289805578915,,,,,,,examples
700128,gpt-4.1-mini,2,0.7,3,0.75,4,0.85,2,0.6,0,1,0,0,0,1,1,Testing Prompt: 0.8340289805578915,,,,,,,examples
706907,gpt-4.1-mini,3,0.9,3,0.85,3,0.8,3,0.85,0,0,1,1,1,0,1,Testing Prompt: 0.8340289805578915,0.95,0.9,0.8,0.85,0.85,0.9,examples
291285,gpt-4.1-mini,4,0.95,4,0.95,4,0.95,4,0.95,0,0,1,0,0,1,1,Testing Prompt: 0.8340289805578915,0.9,0.9,0.85,0.85,0.9,0.9,examples
550903,gpt-4.1-mini,4,0.95,4,0.95,4,0.9,4,0.95,0,0,1,0,0,0,1,Testing Prompt: 0.8340289805578915,0.9,0.85,0.9,0.85,0.85,0.85,examples
231173,gpt-4.1-mini,4,0.95,4,0.9,4,0.9,4,0.9,0,0,1,0,0,1,1,Testing Prompt: 0.8340289805578915,0.9,0.85,0.9,0.85,0.85,0.9,examples
640700,gpt-4.1-mini,3,0.85,3,0.85,1,0.7,3,0.85,0,0,1,1,0,0,1,Testing Prompt: 0.8340289805578915,0.9,0.9,0.8,0.85,0.85,0.9,examples
601747,gpt-4.1-mini,1,0.7,1,0.7,2,0.65,1,0.6,0,0,0,0,0,0,1,Testing Prompt: 0.8340289805578915,0.9,0.85,0.9,0.85,0.85,0.9,examples
232366,gpt-4.1-mini,3,0.85,3,0.8,1,0.7,3,0.85,0,0,1,1,0,0,1,Testing Prompt: 0.8340289805578915,0.9,0.85,0.8,0.85,0.85,0.9,examples
614816,gpt-4.1-mini,4,0.95,3,0.85,4,0.95,4,0.95,0,0,0,0,1,1,1,Testing Prompt: 0.8340289805578915,0.9,0.9,0.85,0.85,0.9,0.9,examples
218810,gpt-4.1-mini,2,0.85,2,0.8,2,0.75,2,0.75,0,0,1,1,0,1,1,Testing Prompt: 0.8340289805578915,,,,,,,examples
200051,gpt-4.1-mini,3,0.9,3,0.9,1,0.7,3,0.85,0,0,1,1,0,0,1,Testing Prompt: 0.8340289805578915,,,,,,,examples
529099,gpt-4.1-mini,2,0.85,2,0.8,1,0.7,2,0.75,0,0,0,0,0,0,1,Testing Prompt: 0.8340289805578915,,,,,,,examples
208682,gpt-4.1-mini,3,0.9,1,0.7,4,0.9,3,0.85,0,0,1,0,0,1,1,Testing Prompt: 0.8340289805578915,,,,,,,examples
600997,gpt-4.1-mini,4,0.95,4,0.95,3,0.85,4,0.95,0,0,1,1,1,1,1,Testing Prompt: 0.8340289805578915,,,,,,,examples
207524,gpt-4.1-mini,2,0.8,2,0.75,1,0.6,2,0.7,0,0,1,0,0,0,1,Testing Prompt: 0.8340289805578915,,,,,,,examples
167524,gpt-4.1-mini,3,0.9,1,0.6,3,0.8,2,0.7,0,0,0,0,0,1,1,Testing Prompt: 0.8340289805578915,,,,,,,examples
225577,gpt-4.1-mini,3,0.9,3,0.9,3,0.85,3,0.9,0,0,0,0,0,0,1,Testing Prompt: 0.8340289805578915,,,,,,,examples
244029,gpt-4.1-mini,4,0.95,4,0.95,2,0.7,4,0.9,0,0,1,0,0,0,1,Testing Prompt: 0.8340289805578915,,,,,,,examples
525710,gpt-4.1-mini,3,0.9,4,0.95,4,0.95,4,0.95,1,1,1,1,1,1,1,Testing Prompt: 0.8340289805578915,,,,,,,examples
207845,gpt-4.1-mini,3,0.85,2,0.8,2,0.7,2,0.7,1,0,1,0,0,1,1,Testing Prompt: 0.8340289805578915,,,,,,,examples
551252,gpt-4.1-mini,4,0.95,4,0.95,4,0.95,4,0.95,0,1,0,0,0,1,1,Testing Prompt: 0.8340289805578915,,,,,,,examples
641013,gpt-4.1-mini,3,0.85,2,0.7,3,0.8,3,0.8,0,0,0,0,0,0,1,Testing Prompt: 0.8340289805578915,,,,,,,examples
240687,gpt-4.1-mini,2,0.75,3,0.85,2,0.7,3,0.8,0,0,0,1,0,0,1,Testing Prompt: 0.8340289805578915,,,,,,,examples
575601,gpt-4.1-mini,3,0.85,3,0.85,2,0.7,3,0.8,0,0,0,0,0,1,1,Testing Prompt: 0.8340289805578915,,,,,,,examples
242166,gpt-4.1-mini,3,0.9,2,0.7,4,0.95,3,0.85,0,0,0,0,0,1,1,Testing Prompt: 0.8340289805578915,,,,,,,examples
613126,gpt-4.1-mini,4,0.95,4,0.95,4,0.9,4,0.9,0,0,1,1,0,1,1,Testing Prompt: 0.8340289805578915,0.7,0.7,0.9,0.85,0.6,0.85,examples
528543,gpt-4.1-mini,3,0.85,2,0.65,1,0.5,2,0.6,0,0,0,0,0,0,1,Testing Prompt: 0.8340289805578915,0.7,0.6,0.7,0.7,0.6,0.6,examples
555531,gpt-4.1-mini,2,0.7,1,0.5,1,0.5,1,0.5,0,0,0,0,0,0,1,Testing Prompt: 0.8340289805578915,0.6,0.6,0.65,0.65,0.6,0.6,examples
511739,gpt-4.1-mini,1,0.8,1,0.6,0,0.6,0,0.6,0,0,0,0,0,1,1,Testing Prompt: 0.8340289805578915,0.6,0.6,0.6,0.6,0.6,0.75,examples
188529,gpt-4.1-mini,2,0.75,2,0.7,0,0.55,1,0.55,0,0,1,0,0,0,1,Testing Prompt: 0.8340289805578915,0.6,0.6,0.65,0.65,0.6,0.6,examples
564167,gpt-4.1-mini,3,0.9,3,0.85,0,0.6,3,0.85,1,0,1,1,1,1,1,Testing Prompt: 0.8340289805578915,0.85,0.7,0.8,0.85,0.8,0.85,examples
561983,gpt-4.1-mini,3,0.9,2,0.7,0,0.6,3,0.85,1,0,0,1,1,0,1,Testing Prompt: 0.8340289805578915,0.85,0.7,0.7,0.85,0.8,0.7,examples
174997,gpt-4.1-mini,2,0.75,1,0.5,0,0.6,1,0.55,0,0,0,0,0,0,1,Testing Prompt: 0.8340289805578915,0.6,0.6,0.6,0.6,0.6,0.6,examples
190056,gpt-4.1-mini,2,0.8,1,0.7,1,0.7,1,0.7,0,0,0,0,0,1,1,Testing Prompt: 0.8340289805578915,,,,,,,examples
248731,gpt-4.1-mini,2,0.75,3,0.8,3,0.8,2,0.75,0,0,0,0,1,1,1,Testing Prompt: 0.8340289805578915,,,,,,,examples
534868,gpt-4.1-mini,1,0.8,1,0.7,1,0.7,1,0.7,0,0,0,0,0,1,1,Testing Prompt: 0.8340289805578915,,,,,,,examples
580333,gpt-4.1-mini,2,0.85,1,0.7,2,0.75,1,0.7,0,0,0,0,0,1,1,Testing Prompt: 0.8340289805578915,,,,,,,examples
585389,gpt-4.1-mini,3,0.9,1,0.75,4,0.9,3,0.85,0,0,0,1,1,1,1,Testing Prompt: 0.8340289805578915,,,,,,,examples
257040,gpt-4.1-mini,3,0.9,2,0.75,3,0.85,3,0.85,0,1,1,0,0,1,1,Testing Prompt: 0.8340289805578915,,,,,,,examples
238025,gpt-4.1-mini,4,0.95,4,0.95,2,0.8,4,0.95,0,0,1,1,0,1,1,Testing Prompt: 0.8340289805578915,,,,,,,examples
586617,gpt-4.1-mini,3,0.9,2,0.75,4,0.9,3,0.85,0,0,1,1,0,1,1,Testing Prompt: 0.8340289805578915,,,,,,,examples
247482,gpt-4.1-mini,2,0.85,3,0.9,3,0.8,2,0.75,0,0,1,1,1,1,1,Testing Prompt: 0.8340289805578915,0.95,0.95,0.8,0.85,0.85,0.8,examples
